ENADE_ID;NU_ANO;CO_IES;CO_GRUPO;CO_MODALIDADE;TP_SEXO;PERIODO;NT_GER;NT_FG;NT_CE;CO_RS_I1;CO_RS_I2;QE_I06;QE_I08;QE_I09;QE_I10;QE_I23;QE_I25;QE_I26;QE_I27;CO_TURNO_GRADUACAO
243449;2014;167;4006;1;M;;55.8;67.0;52.0;C;D;B;A;E;E;A;A;H;5;
243450;2014;167;4006;1;F;;57.2;76.8;50.7;B;C;B;D;E;E;B;A;H;5;
243451;2014;167;4006;1;M;;45.1;84.4;32.0;C;D;B;C;D;E;E;A;G;6;
243452;2014;167;4006;1;M;;64.6;77.0;60.4;C;C;D;E;C;A;C;E;F;5;
243453;2014;167;4006;1;M;;;;;;;B;C;B;A;E;H;C;6;
243454;2014;167;4006;1;M;;45.2;56.8;41.3;C;C;B;B;C;E;B;A;F;6;
243455;2014;167;4006;1;M;;57.8;61.7;56.5;B;B;B;F;B;A;C;E;F;6;
243456;2014;167;4006;1;M;;48.0;66.1;42.0;C;D;B;C;E;E;C;A;F;5;
243457;2014;167;4006;1;M;;68.9;81.0;64.9;B;C;B;B;C;C;B;A;I;5;
243458;2014;167;4006;1;M;;56.1;79.9;48.2;B;C;B;C;C;E;A;A;H;2;
243459;2014;167;4006;1;M;;;;;;;B;C;E;E;D;E;H;6;
243460;2014;167;4006;1;M;;19.0;33.5;14.2;C;E;B;C;D;E;B;E;F;4;
243461;2014;167;4006;1;M;;50.7;68.8;44.7;C;C;B;B;E;E;B;C;F;6;
243462;2014;167;4006;1;M;;39.3;72.1;28.4;C;C;B;F;E;E;B;A;F;5;
243463;2014;167;4006;1;M;;38.3;42.0;37.0;C;D;B;D;B;A;C;E;C;6;
243464;2014;167;4006;1;M;;;;;;;B;B;B;C;B;A;I;4;
243465;2014;167;4006;1;M;;44.8;76.2;34.3;C;C;B;F;D;E;B;A;F;6;
243466;2014;167;4006;1;M;;39.6;37.5;40.3;C;C;B;C;C;E;B;B;F;5;
243467;2014;167;4006;1;M;;63.9;78.9;58.9;B;C;B;F;C;E;A;C;C;1;
243468;2014;167;4006;1;M;;;;;;;;;;;;;;;
243469;2014;167;4006;1;M;;28.1;45.0;22.4;C;C;B;E;C;E;B;A;F;5;
243470;2014;167;4006;1;M;;42.7;47.9;41.0;D;D;B;E;D;E;A;E;F;5;
243471;2014;167;4006;1;M;;43.0;64.4;35.8;D;D;C;E;D;E;C;E;F;6;
243472;2014;167;4006;1;M;;41.9;57.2;36.8;C;C;B;E;D;E;B;E;F;5;
243473;2014;167;4006;1;M;;46.7;52.5;44.7;B;C;C;D;F;E;A;A;F;6;
243474;2014;167;4006;1;M;;33.7;36.5;32.8;C;C;B;F;D;C;B;A;C;6;
243475;2014;167;4006;1;M;;49.3;39.6;52.5;C;C;B;E;E;E;E;E;I;4;
243476;2014;167;4006;1;M;;28.6;58.4;18.7;E;D;C;E;C;E;C;C;C;5;
243477;2014;167;4006;1;F;;39.6;37.5;40.3;C;D;B;C;D;E;B;C;F;5;
243478;2014;167;4006;1;M;;27.2;39.5;23.1;C;C;B;D;D;A;B;C;G;2;
243479;2014;167;4006;1;M;;41.1;41.3;41.0;C;D;B;E;C;E;B;E;F;6;
243480;2014;167;4006;1;M;;;;;;;;;;;;;;;
243481;2014;167;4006;1;M;;;;;;;;;;;;;;;
243482;2014;167;4006;1;M;;;;;;;;;;;;;;;
243483;2014;167;4006;1;M;;51.6;36.7;56.5;.;.;B;A;C;E;B;E;F;5;
243484;2014;167;4006;1;F;;19.5;51.3;8.9;C;D;B;C;C;E;B;A;F;4;
243485;2014;167;4006;1;M;;35.8;43.2;33.3;C;D;B;E;C;E;B;E;F;6;
243486;2014;167;4006;1;M;;54.0;52.4;54.5;D;D;B;E;D;E;C;E;F;6;
243487;2014;167;4006;1;M;;43.5;37.5;45.5;C;C;B;F;C;E;B;C;F;4;
243488;2014;167;4006;1;M;;;;;;;C;D;C;E;B;C;C;6;
243489;2014;167;4006;1;M;;31.4;43.2;27.4;D;D;B;F;E;E;A;A;C;4;
243490;2014;167;4006;1;F;;35.5;68.8;24.4;C;D;B;C;D;E;D;A;H;8;
243491;2014;167;4006;1;M;;27.2;52.8;18.7;A;D;D;C;D;E;B;H;I;2;
243492;2014;167;4006;1;M;;35.5;74.8;22.4;C;D;B;D;E;E;A;A;F;6;
243493;2014;167;4006;1;M;;;;;;;B;E;E;E;B;C;F;5;
243494;2014;167;4006;1;M;;38.5;46.7;35.8;C;C;B;E;E;D;B;C;C;3;
243495;2014;167;4006;1;M;;26.2;37.5;22.4;C;C;B;F;C;E;B;H;I;4;
243496;2014;167;4006;1;M;;56.6;60.6;55.2;C;C;B;B;C;A;B;E;C;5;
243497;2014;167;4006;1;M;;47.0;47.0;47.0;C;D;C;F;D;E;B;E;F;6;
243498;2014;167;4006;1;M;;;;;;;B;F;D;E;B;A;C;2;
243499;2014;167;4006;1;M;;;;;;;;;;;;;;;
243500;2014;167;4006;1;M;;32.1;54.5;24.6;C;C;B;F;D;E;B;E;F;6;
243501;2014;167;4006;1;M;;53.3;65.7;49.2;B;C;C;C;D;E;B;C;F;6;
243502;2014;167;4006;1;M;;41.0;49.0;38.3;D;C;B;C;C;E;B;C;F;5;
243503;2014;167;4006;1;F;;;;;;;C;B;B;A;C;C;H;6;
243504;2014;167;4006;1;M;;77.8;86.8;74.8;C;D;C;E;F;E;C;E;H;6;
243505;2014;167;4006;1;M;;59.6;65.3;57.7;C;C;B;G;D;E;E;A;C;6;
243506;2014;167;4006;1;M;;;;;;;;;;;;;;;
243507;2014;167;4006;1;M;;37.7;30.0;40.3;C;D;B;D;D;E;B;A;C;4;
243508;2014;167;4006;1;F;;43.8;47.7;42.5;C;C;B;F;C;E;D;A;F;6;
243509;2014;167;4006;1;M;;;;;;;;;;;;;;;
243510;2014;167;4006;1;F;;26.7;37.4;23.1;C;C;B;C;C;E;B;B;F;5;
243511;2014;167;4006;1;F;;46.6;65.5;40.3;B;C;B;D;D;E;C;E;F;5;
243512;2014;167;4006;1;F;;57.1;54.0;58.1;B;C;B;F;B;A;D;B;F;6;
243837;2014;1450;4006;1;M;;21.3;31.5;17.9;C;C;C;B;E;E;C;C;D;4;
243838;2014;1450;4006;1;F;;31.6;59.3;22.4;C;D;B;B;B;A;A;H;C;4;
243839;2014;1450;4006;1;F;;26.7;39.5;22.4;D;C;C;B;E;E;B;A;C;4;
243840;2014;1450;4006;1;M;;;;;;;B;D;C;E;C;C;C;5;
243841;2014;1450;4006;1;F;;44.4;70.2;35.8;C;D;B;E;D;E;B;C;I;4;
243842;2014;1450;4006;1;F;;30.6;28.5;31.3;C;C;B;B;D;E;B;E;G;8;
243843;2014;1450;4006;1;F;;22.4;22.5;22.4;D;D;B;D;C;E;A;H;H;6;
243844;2014;1450;4006;1;M;;29.4;23.7;31.3;B;B;B;F;C;E;C;H;E;4;
243845;2014;1450;4006;1;M;;39.6;37.5;40.3;C;D;B;C;E;E;D;A;C;4;
243846;2014;1450;4006;1;F;;28.2;19.0;31.3;C;D;B;B;B;A;B;A;C;5;
243847;2014;1450;4006;1;M;;64.5;76.7;60.4;D;D;C;B;F;E;C;H;C;5;
243848;2014;1450;4006;1;M;;50.2;84.5;38.8;B;D;B;F;D;E;C;E;C;5;
243849;2014;1450;4006;1;M;;30.9;42.9;26.9;C;C;B;D;B;A;B;B;F;4;
243850;2014;1450;4006;1;M;;;;;;;B;B;B;A;B;E;H;5;
243851;2014;1450;4006;1;M;;22.8;37.5;17.9;C;C;B;B;C;C;B;E;B;6;
243852;2014;1450;4006;1;M;;;;;;;B;A;C;E;B;A;I;6;
243853;2014;1450;4006;1;M;;24.4;30.5;22.4;C;C;B;D;D;E;B;H;I;6;
243854;2014;1450;4006;1;M;;;;;;;B;F;C;C;A;E;F;6;
243855;2014;1450;4006;1;M;;;;;;;B;D;B;B;E;E;C;4;
243856;2014;1450;4006;1;M;;33.7;52.6;27.4;D;C;B;D;E;D;C;E;C;6;
243857;2014;1450;4006;1;M;;36.0;43.4;33.5;C;D;C;D;F;E;A;H;I;6;
243858;2014;1450;4006;1;M;;39.9;47.7;37.3;C;C;B;D;B;B;A;E;C;4;
243859;2014;1450;4006;1;M;;;;;;;;;;;;;;;
243860;2014;1450;4006;1;M;;19.1;22.5;17.9;C;C;F;C;D;E;B;E;C;6;
243861;2014;1450;4006;1;M;;;;;;;B;E;E;E;B;E;C;4;
243862;2014;1450;4006;1;M;;35.1;86.6;17.9;D;D;B;D;E;E;A;C;I;4;
243863;2014;1450;4006;1;M;;33.3;34.6;32.8;C;C;B;C;C;E;B;A;E;4;
243864;2014;1450;4006;1;M;;35.2;73.5;22.4;A;C;B;C;E;E;A;A;H;5;
243865;2014;1450;4006;1;M;;24.4;43.8;17.9;C;C;A;A;D;E;B;E;I;4;
243866;2014;1450;4006;1;F;;38.7;45.8;36.3;C;D;B;C;C;E;B;H;C;3;
243867;2014;1450;4006;1;M;;35.9;22.5;40.3;D;E;B;B;D;E;A;A;I;8;
255697;2014;208;4006;1;M;13;59.3;76.6;53.5;C;C;B;C;C;D;B;E;F;4;
255698;2014;208;4006;1;M;13;51.0;78.6;41.8;C;D;B;B;E;E;B;E;F;4;
255699;2014;208;4006;1;M;13;67.5;82.3;62.6;C;C;C;A;E;E;B;A;F;6;
255700;2014;208;4006;1;M;13;53.7;80.7;44.7;C;C;B;E;B;A;B;A;G;4;
255701;2014;208;4006;1;M;13;35.4;47.6;31.3;D;D;B;D;C;D;B;E;F;6;
255702;2014;208;4006;1;M;13;41.7;44.2;40.8;C;E;B;D;C;E;C;E;F;4;
255703;2014;208;4006;1;M;13;70.8;82.5;66.9;C;D;C;B;F;E;B;E;G;5;
255704;2014;208;4006;1;F;13;36.5;38.5;35.8;C;C;D;B;B;A;B;H;F;4;
255705;2014;208;4006;1;M;13;44.2;59.8;39.0;C;C;B;D;C;D;B;A;F;6;
255706;2014;208;4006;1;M;13;44.4;56.8;40.3;D;C;B;B;E;A;B;C;H;6;
255707;2014;208;4006;1;M;13;62.9;81.3;56.7;B;B;C;E;C;E;C;E;F;6;
255708;2014;208;4006;1;M;13;35.5;45.0;32.3;C;D;A;C;C;E;C;E;F;6;
255709;2014;208;4006;1;M;13;60.3;64.3;58.9;C;D;C;F;F;E;B;E;F;6;
255710;2014;208;4006;1;M;13;22.0;28.7;19.7;C;D;B;E;C;D;C;E;F;6;
255711;2014;208;4006;1;M;13;44.9;23.4;52.0;C;C;B;D;C;A;C;C;F;5;
255712;2014;208;4006;1;F;13;39.3;39.2;39.3;C;C;B;E;C;D;B;A;I;5;
255713;2014;208;4006;1;M;13;41.8;51.7;38.5;C;C;C;E;D;E;B;A;F;5;
255714;2014;208;4006;1;F;13;;;;;;;;;;;;;;
255759;2014;1032;4006;1;M;;;;;;;B;C;B;A;A;H;E;5;
255760;2014;1032;4006;1;M;;45.3;65.8;38.5;D;D;B;D;C;E;E;E;F;6;
255761;2014;1032;4006;1;M;;52.8;88.6;40.8;D;D;C;F;E;E;D;C;C;6;
255762;2014;1032;4006;1;F;;;;;;;;;;;;;;;
255763;2014;1032;4006;1;M;;;;;;;;;;;;;;;
255764;2014;1032;4006;1;M;;51.8;70.6;45.5;.;.;B;B;C;E;A;A;F;6;
255765;2014;1032;4006;1;M;;42.6;62.9;35.8;C;C;B;C;C;E;B;A;F;6;
255766;2014;1032;4006;1;M;;65.1;68.0;64.1;D;D;B;E;D;E;C;E;H;5;
255767;2014;1032;4006;1;M;;40.1;63.6;32.3;C;C;B;E;C;B;C;E;F;5;
255768;2014;1032;4006;1;M;;;;;;;B;E;D;C;B;A;F;6;
255769;2014;1032;4006;1;M;;57.8;81.3;50.0;D;E;B;F;C;E;E;E;B;6;
255770;2014;1032;4006;1;M;;42.9;59.8;37.3;C;C;B;E;D;D;B;A;F;6;
255771;2014;1032;4006;1;M;;36.0;19.6;41.5;A;A;A;E;F;E;B;C;C;5;
255772;2014;1032;4006;1;F;;;;;;;B;C;D;E;B;E;C;5;
255773;2014;1032;4006;1;M;;;;;;;;;;;;;;;
255774;2014;1032;4006;1;M;;42.0;33.7;44.7;C;C;B;E;C;E;C;B;F;4;
255775;2014;1032;4006;1;M;;;;;;;B;F;D;E;B;A;H;5;
255776;2014;1032;4006;1;M;;67.0;75.6;64.1;C;D;C;D;C;E;D;C;F;6;
255777;2014;1032;4006;1;M;;53.4;52.5;53.7;C;C;B;C;D;E;E;E;C;5;
255778;2014;1032;4006;1;M;;;;;;;;;;;;;;;
255779;2014;1032;4006;1;M;;;;;;;;;;;;;;;
255780;2014;1032;4006;1;M;;;;;;;;;;;;;;;
255781;2014;1032;4006;1;M;;47.8;70.2;40.3;D;D;B;D;E;E;B;E;C;4;
255782;2014;1032;4006;1;M;;50.8;42.0;53.7;C;C;B;C;B;A;C;C;C;5;
255783;2014;1032;4006;1;M;;;;;;;B;E;E;B;B;A;B;6;
255784;2014;1032;4006;1;M;;39.6;37.5;40.3;D;D;B;F;D;E;B;A;E;6;
255785;2014;1032;4006;1;M;;55.2;73.2;49.2;D;C;B;F;D;E;C;C;F;6;
255786;2014;1032;4006;1;M;;28.4;38.3;25.1;C;C;C;D;E;E;D;C;F;6;
255787;2014;1032;4006;1;F;;;;;;;B;C;C;E;E;E;F;6;
255788;2014;1032;4006;1;M;;;;;;;B;F;C;B;B;E;C;5;
255789;2014;1032;4006;1;M;;40.0;66.1;31.3;C;D;B;F;E;E;C;E;F;4;
255790;2014;1032;4006;1;M;;38.8;43.1;37.3;D;D;B;D;D;E;B;E;F;6;
255791;2014;1032;4006;1;M;;22.4;22.5;22.4;C;C;B;E;C;E;B;E;C;5;
255792;2014;1032;4006;1;F;;38.5;47.9;35.3;D;C;B;E;D;E;C;C;F;6;
255793;2014;1032;4006;1;M;;38.6;57.0;32.5;D;D;B;D;C;A;E;E;F;3;
255794;2014;1032;4006;1;M;;;;;;;;;;;;;;;
255795;2014;1032;4006;1;M;;43.2;65.2;35.8;C;E;B;B;C;E;E;C;C;4;
255796;2014;1032;4006;1;M;;38.3;54.6;32.8;C;C;B;E;D;E;C;A;E;6;
255797;2014;1032;4006;1;M;;26.3;51.4;17.9;C;C;B;C;D;E;C;B;B;6;
255798;2014;1032;4006;1;F;;;;;;;;;;;;;;;
255799;2014;1032;4006;1;M;;35.7;75.7;22.4;E;E;B;D;B;B;A;B;C;4;
255800;2014;1032;4006;1;M;;;;;;;C;B;F;E;C;E;F;6;
255801;2014;1032;4006;1;M;;;;;;;;;;;;;;;
255802;2014;1032;4006;1;F;3;54.5;76.8;47.0;C;C;B;E;E;E;E;C;C;4;
257108;2014;1772;4006;1;F;;64.1;84.0;57.5;B;C;B;B;E;E;C;E;F;5;
257109;2014;1772;4006;1;F;;23.5;38.0;18.7;D;D;B;C;C;C;B;E;E;2;
257110;2014;1772;4006;1;M;;34.2;42.7;31.3;C;D;C;C;F;B;B;D;H;6;
257111;2014;1772;4006;1;M;;56.0;76.3;49.2;B;C;B;B;D;C;E;E;G;3;
257112;2014;1772;4006;1;F;;61.5;75.0;57.0;C;C;B;B;A;A;C;H;A;4;
257113;2014;1772;4006;1;M;;;;;;;;;;;;;;;
257114;2014;1772;4006;1;F;;52.2;67.7;47.0;C;D;C;A;B;B;B;A;H;3;
257115;2014;1772;4006;1;M;;63.0;64.2;62.6;C;D;A;B;C;E;C;A;D;3;
257116;2014;1772;4006;1;F;;23.9;37.4;19.4;C;C;D;F;C;D;D;A;C;6;
257117;2014;1772;4006;1;M;;53.0;37.5;58.1;C;C;F;D;E;E;E;E;G;6;
257118;2014;1772;4006;1;M;;33.3;39.3;31.3;B;C;B;C;B;A;B;C;B;3;
257119;2014;1772;4006;1;M;;43.5;52.9;40.3;C;C;D;B;C;E;B;H;G;5;
257120;2014;1772;4006;1;M;;21.1;15.0;23.1;.;.;D;E;B;A;C;E;H;6;
257627;2014;1692;4006;1;F;;32.6;49.7;26.9;C;B;B;B;D;E;E;H;H;6;
257628;2014;1692;4006;1;M;;36.1;63.5;26.9;D;D;B;B;E;E;E;E;C;6;
257629;2014;1692;4006;1;M;;;;;;;;;;;;;;;
257630;2014;1692;4006;1;M;;48.8;56.5;46.2;D;D;C;E;F;E;D;C;C;6;
257631;2014;1692;4006;1;M;;22.0;47.7;13.4;D;D;B;B;D;E;E;H;I;6;
257632;2014;1692;4006;1;M;;45.0;55.4;41.5;D;C;C;B;E;E;E;E;C;6;
257633;2014;1692;4006;1;F;;;;;;;;;;;;;;;
257668;2014;2571;4006;1;M;;47.1;74.8;37.8;E;E;B;D;D;E;B;A;F;6;
257669;2014;2571;4006;1;M;;57.2;72.7;52.0;D;E;B;F;C;D;C;E;C;6;
257670;2014;2571;4006;1;M;;58.3;78.6;51.5;C;C;C;C;F;E;C;C;F;6;
257671;2014;2571;4006;1;F;;35.1;59.8;26.9;C;D;B;B;C;C;B;A;C;6;
257672;2014;2571;4006;1;F;;51.3;63.6;47.2;C;D;B;E;E;E;C;B;F;6;
257673;2014;2571;4006;1;F;;30.0;22.5;32.5;C;D;C;E;B;A;C;A;F;6;
257674;2014;2571;4006;1;M;;47.2;61.9;42.3;C;D;B;D;B;A;B;E;F;6;
258025;2014;795;4006;1;M;;38.8;47.6;35.8;D;E;B;F;D;E;E;E;C;6;
258026;2014;795;4006;1;M;;34.6;57.7;26.9;D;E;C;D;E;E;E;C;F;6;
258027;2014;795;4006;1;F;;21.0;30.4;17.9;C;C;B;D;C;D;E;C;E;6;
258028;2014;795;4006;1;M;;43.4;61.6;37.3;C;C;B;B;E;E;E;A;F;6;
258029;2014;795;4006;1;F;;33.1;48.1;28.1;C;C;B;B;B;E;E;A;F;6;
258030;2014;795;4006;1;M;;51.0;70.0;44.7;C;D;B;F;E;E;E;C;F;6;
258031;2014;795;4006;1;M;;46.0;63.0;40.3;D;D;B;B;E;E;E;C;F;6;
258032;2014;795;4006;1;M;;43.6;63.5;37.0;C;D;B;C;D;E;E;A;C;6;
258033;2014;795;4006;1;M;;23.6;54.2;13.4;C;D;C;B;D;D;E;A;C;6;
258034;2014;795;4006;1;M;;35.0;32.5;35.8;C;D;A;F;C;D;E;B;F;6;
258035;2014;795;4006;1;F;;39.3;58.6;32.8;C;C;B;B;B;A;E;E;C;6;
258036;2014;795;4006;1;M;;31.0;43.2;26.9;C;D;C;B;E;E;E;A;F;6;
258037;2014;795;4006;1;F;;16.6;37.3;9.7;C;C;A;A;B;C;D;A;F;6;
258038;2014;795;4006;1;M;;50.7;68.7;44.7;C;D;B;D;E;E;E;C;C;6;
258039;2014;795;4006;1;M;;34.0;68.9;22.4;C;C;B;E;D;E;E;A;I;6;
258040;2014;795;4006;1;M;;47.6;65.9;41.5;C;D;F;B;C;E;E;A;C;6;
258041;2014;795;4006;1;M;;49.8;65.0;44.7;D;D;B;F;C;E;E;E;C;6;
259658;2014;1804;4006;1;M;;21.3;45.0;13.4;C;C;B;C;D;B;A;A;B;6;
259659;2014;1804;4006;1;F;;45.0;68.1;37.3;D;D;B;A;B;A;B;A;H;5;
259660;2014;1804;4006;1;F;;21.4;45.5;13.4;D;E;B;A;C;B;B;A;I;6;
259661;2014;1804;4006;1;M;;22.6;43.4;15.7;C;D;B;C;E;E;B;H;C;4;
259662;2014;1804;4006;1;M;;38.2;53.9;33.0;D;D;B;D;D;E;C;E;E;5;
259663;2014;1804;4006;1;M;;38.7;44.5;36.8;C;C;B;D;D;A;B;E;I;5;
259664;2014;1804;4006;1;M;;31.3;40.0;28.4;D;D;B;B;B;E;B;A;B;6;
259665;2014;1804;4006;1;M;;52.0;74.0;44.7;C;D;B;E;D;E;B;A;C;4;
259666;2014;1804;4006;1;F;;30.2;40.2;26.9;C;C;B;E;D;E;A;C;C;6;
259667;2014;1804;4006;1;F;;34.8;45.1;31.3;C;C;C;D;B;A;B;A;C;8;
259668;2014;1804;4006;1;F;;36.2;37.5;35.8;D;C;B;C;E;E;B;A;C;6;
259669;2014;1804;4006;1;M;;50.4;51.5;50.0;D;C;B;B;E;E;B;C;C;4;
259670;2014;1804;4006;1;M;;35.5;47.9;31.3;C;D;B;E;D;E;C;E;C;5;
259671;2014;1804;4006;1;M;;32.2;48.1;26.9;C;C;B;E;D;B;E;D;D;6;
259672;2014;1804;4006;1;M;;;;;;;B;F;D;E;B;A;C;4;
259673;2014;1804;4006;1;F;;30.3;40.5;26.9;C;D;A;D;C;A;B;A;B;4;
259674;2014;1804;4006;1;M;;59.8;64.7;58.1;B;D;B;F;D;E;E;A;C;4;
259675;2014;1804;4006;1;F;;25.7;44.5;19.4;B;E;B;F;E;E;C;E;C;4;
259882;2014;457;4006;1;M;3;43.4;52.5;40.3;C;D;B;E;D;E;C;A;D;4;
259883;2014;457;4006;1;M;1;24.2;40.5;18.7;D;D;B;B;C;E;C;A;B;3;
259884;2014;457;4006;1;F;;41.4;40.1;41.8;.;.;B;B;C;E;C;H;B;4;
259885;2014;457;4006;1;M;;31.4;53.9;23.9;D;D;B;E;D;E;B;H;A;4;
259886;2014;457;4006;1;M;;27.9;40.0;23.9;D;D;C;B;F;E;C;E;B;3;
259887;2014;457;4006;1;M;3;28.9;41.7;24.6;C;C;A;A;C;E;D;E;I;3;
259888;2014;457;4006;1;M;1;50.2;62.9;46.0;D;D;B;C;C;E;C;E;E;6;
259889;2014;457;4006;1;M;;;;;;;B;E;E;D;A;B;C;2;
259890;2014;457;4006;1;M;;42.4;69.1;33.5;C;C;B;B;B;A;B;E;B;5;
259891;2014;457;4006;1;M;;48.4;65.3;42.8;C;C;B;D;C;E;C;E;C;6;
259892;2014;457;4006;1;M;;20.9;30.0;17.9;E;E;B;A;D;E;B;A;B;3;
259893;2014;457;4006;1;M;;50.0;61.5;46.2;C;D;B;C;E;E;C;A;C;6;
259894;2014;457;4006;1;F;;38.2;38.8;38.0;C;D;B;C;D;E;B;A;B;6;
259895;2014;457;4006;1;F;;49.4;43.1;51.5;C;C;B;D;C;E;B;A;C;6;
259896;2014;457;4006;1;F;;24.5;55.4;14.2;D;E;B;B;C;E;B;C;B;4;
259897;2014;457;4006;1;F;;;;;;;C;C;E;E;B;E;B;4;
259898;2014;457;4006;1;M;;50.7;59.8;47.7;B;D;B;A;E;A;B;C;B;5;
259899;2014;457;4006;1;F;;41.7;66.1;33.5;B;D;B;D;E;E;B;A;B;5;
259900;2014;457;4006;1;M;;30.6;39.5;27.6;C;D;;;;;;;;;
259901;2014;457;4006;1;M;3;63.4;72.5;60.4;B;C;B;F;E;E;C;C;B;5;
259902;2014;457;4006;1;M;13;;;;;;;;;;;;;;
259903;2014;457;4006;1;M;1;17.5;11.7;19.4;C;C;C;A;F;D;A;H;E;4;
259904;2014;457;4006;1;M;;43.8;54.3;40.3;E;E;B;C;D;E;B;E;E;6;
259905;2014;457;4006;1;M;;46.8;61.9;41.8;C;C;C;E;D;E;C;C;D;4;
259906;2014;457;4006;1;M;3;48.2;78.8;38.0;C;D;C;C;F;E;A;E;B;5;
259907;2014;457;4006;1;F;1;42.3;73.0;32.0;C;D;C;D;B;A;D;C;F;5;
259908;2014;457;4006;1;M;;48.6;60.4;44.7;C;C;B;A;B;A;B;C;B;3;
259909;2014;457;4006;1;M;;46.1;50.2;44.7;C;C;B;E;B;A;B;H;B;5;
259910;2014;457;4006;1;M;;39.8;71.8;29.1;E;D;A;E;F;E;C;E;I;4;
259911;2014;457;4006;1;F;;34.8;45.3;31.3;C;C;B;C;C;A;A;B;B;4;
259912;2014;457;4006;1;M;;35.9;56.7;28.9;C;C;C;B;C;A;D;E;B;6;
259913;2014;457;4006;1;M;3;22.9;36.2;18.4;D;D;B;B;E;E;B;C;B;5;
259914;2014;457;4006;1;M;1;43.4;52.5;40.3;C;D;B;C;C;B;B;C;B;4;
259915;2014;457;4006;1;M;;40.9;36.2;42.5;C;D;C;B;E;E;C;A;F;6;
259916;2014;457;4006;1;M;;37.9;49.5;34.0;D;D;B;D;E;E;B;A;B;3;
259917;2014;457;4006;1;M;;48.1;54.4;46.0;C;C;C;B;F;E;B;C;B;4;
259918;2014;457;4006;1;M;;29.4;70.4;15.7;C;D;B;D;E;A;B;C;H;3;
259919;2014;457;4006;1;M;;37.1;49.9;32.8;D;D;B;B;F;E;E;C;C;6;
259920;2014;457;4006;1;M;;38.1;56.2;32.0;D;D;B;E;C;E;B;A;E;4;
259921;2014;457;4006;1;M;;41.1;54.9;36.5;C;D;D;F;D;E;B;H;I;2;
259922;2014;457;4006;1;M;;35.0;43.8;32.0;C;D;B;A;E;E;E;C;B;6;
259923;2014;457;4006;1;F;;39.3;63.1;31.3;C;D;B;B;B;A;C;H;I;3;
259924;2014;457;4006;1;F;3;43.9;57.6;39.3;C;C;B;E;E;E;A;A;I;5;
259925;2014;457;4006;1;M;1;34.8;56.4;27.6;C;*;B;C;E;E;B;A;B;6;
259926;2014;457;4006;1;M;;34.5;16.9;40.3;C;C;B;F;D;E;A;B;C;4;
259927;2014;457;4006;1;F;;16.9;54.0;4.5;C;C;C;A;F;E;B;A;B;5;
259928;2014;457;4006;1;M;;38.8;67.9;29.1;D;E;C;B;A;E;B;A;D;6;
259929;2014;457;4006;1;F;;40.5;57.7;34.8;C;C;B;D;E;E;D;H;I;2;
259930;2014;457;4006;1;M;;28.8;30.0;28.4;C;C;B;A;B;E;A;A;B;5;
259931;2014;457;4006;1;F;;33.9;46.9;29.6;C;D;B;A;C;E;B;C;C;8;
259932;2014;457;4006;1;F;;23.4;39.9;17.9;C;D;B;C;E;E;B;B;B;3;
259933;2014;457;4006;1;F;;34.3;36.5;33.5;C;D;B;C;A;A;B;H;I;3;
259934;2014;457;4006;1;M;;47.1;67.4;40.3;D;C;C;E;E;E;C;E;D;5;
259935;2014;457;4006;1;M;;43.6;72.4;34.0;C;C;C;E;F;E;B;C;F;6;
259936;2014;457;4006;1;M;;28.3;43.8;23.1;D;C;B;D;C;E;B;C;B;3;
259937;2014;457;4006;1;M;;37.3;62.5;28.9;C;D;B;D;C;E;B;A;C;3;
259938;2014;457;4006;1;M;;38.4;46.3;35.8;C;C;B;E;A;D;C;E;B;4;
259939;2014;457;4006;1;M;;44.4;81.5;32.0;C;D;B;B;C;E;B;A;B;4;
259940;2014;457;4006;1;M;;29.3;36.5;26.9;D;C;C;E;E;E;C;H;E;1;
259941;2014;457;4006;1;M;;40.0;61.6;32.8;D;D;C;C;F;E;B;B;E;4;
259942;2014;457;4006;1;M;3;31.1;50.6;24.6;C;D;B;B;F;E;D;E;H;4;
259943;2014;457;4006;1;M;1;35.3;56.9;28.1;C;D;B;B;C;D;B;A;E;6;
259944;2014;457;4006;1;F;3;18.9;46.6;9.7;C;D;A;B;D;D;C;A;B;6;
259945;2014;457;4006;1;F;1;45.9;62.5;40.3;D;D;B;B;F;E;B;G;H;6;
259946;2014;457;4006;1;M;;19.2;49.9;8.9;D;D;B;C;D;D;B;E;B;6;
259947;2014;457;4006;1;M;;;;;;;B;C;D;C;C;A;D;4;
259948;2014;457;4006;1;M;3;41.8;53.6;37.8;C;C;B;E;D;E;C;C;B;6;
259949;2014;457;4006;1;M;1;49.0;73.0;41.0;C;D;B;B;E;E;C;E;C;3;
259950;2014;457;4006;1;M;;27.2;15.0;31.3;C;C;C;B;F;E;B;C;F;5;
259951;2014;457;4006;1;M;;24.5;37.4;20.2;C;C;B;C;C;E;B;B;C;4;
259952;2014;457;4006;1;M;;26.1;46.1;19.4;D;D;C;E;F;D;B;C;E;5;
259953;2014;457;4006;1;F;;50.1;66.4;44.7;C;D;B;A;C;D;B;C;B;6;
259954;2014;457;4006;1;F;;30.6;15.0;35.8;D;D;B;D;D;E;C;A;E;5;
259955;2014;457;4006;1;M;;35.5;74.6;22.4;C;D;A;C;F;E;E;A;B;5;
